x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
-1602364.643683258,-392951.4940063132,-9201182737.591356,58465878054.43082,-94153008265.42815,50437522111.894035,126389422102.9513,76625998140.67784,-200943728234.26413,102210089706.71304,-716091018938.5782,-283138228898.1735,-1349148006595.347,-414785682526.8583,-1056484153055.6824,-2636307932862.855,-3143753676817.838,3280414547654.3936
-1916092.5604649666,-467742.24672624684,-25295043255.02385,53407868677.23732,-99431219594.57047,38932538370.61119,120458141256.41425,85588116413.26228,-204716955801.6977,94378255144.67574,-714347274286.3096,-287504580376.2406,-1348122983357.788,-418101306856.1981,-1054208060628.3329,-2637218802522.333,-3145164809618.271,3279061788536.9604
-2259827.8783737253,-550145.4620427364,-39290795507.93972,43919463778.85149,-103311407533.32372,26880109346.007515,113887749753.45316,94096143399.71803,-208184277261.91776,86405348509.91039,-712576757789.1066,-291860154735.5742,-1347089714524.4534,-421414378016.6737,-1051931180153.2842,-2638127697620.858,-3146575367772.7466,3277708429958.656
-2633944.672388732,-640730.5779683879,-49999799408.53996,30756800675.32216,-105737754036.33849,14449371342.949108,106712651393.07959,102104565327.60004,-211340421564.51984,78303246734.75734,-710779535592.2065,-296204788552.3845,-1346048206406.033,-424724875912.24854,-1049653513331.6815,-2639034617468.303,-3147985351024.774,3276354472168.3906
-3038735.25568008,-740140.4056603973,-56477272655.41755,14990927193.86483,-106674819139.90712,1815083738.5273018,98970491654.66316,109570432833.97298,-214180573357.34595,70084024436.27792,-708955674824.7367,-300538318802.915,-1344998465364.0415,-428032780461.708,-1047375061865.2249,-2639939561375.955,-3149394759117.967,3274999915415.1826
-3474393.9497494744,-849074.3294704091,-58108410956.6392,-2061485258.9082737,-106108112614.1367,-10844818725.107,90701971961.80914,116453592726.69336,-216700380460.10675,61759936856.14143,-707105243597.428,-304860582869.2619,-1343940497810.767,-431338071598.7351,-1045095827456.1677,-2640842528656.5156,-3150803591796.042,3273644759948.1562
-3941004.157999895,-968266.8424205933,-54678618617.969,-18934431559.77075,-104044371737.4314,-23351735910.909904,81950647171.88687,122716907036.5437,-218895960731.06738,53343402504.08653,-705228311000.3059,-309171418545.16956,-1342874310209.22,-434640729271.9851,-1042815811807.3156,-2641743518624.103,-3152211848802.8203,3272289006016.5425
-4438530.583345919,-1098461.7927294103,-46416873378.82692,-34134103721.96669,-100511537056.9696,-35528938879.730705,72762707053.11156,128326458109.58351,-220763908316.8729,44846985525.08854,-703324947100.3495,-313470664041.7948,-1341799909073.0786,-437940733445.15955,-1040535016622.0242,-2642642530594.253,-3153619529882.227,3270932653869.6777
-4966818.594002726,-1240383.680457652,-34000200494.584763,-46278104593.07335,-95558422290.46588,-47204096182.89261,63186742610.05058,133251738517.93242,-222301299275.96082,36283377811.69915,-701395222939.1088,-317758157993.43854,-1340717300966.6338,-441238064097.0792,-1038253443604.1987,-2643539563883.92,-3155026634778.2905,3269575703757.0054
-5525602.308252444,-1394708.4960557732,-18509776431.657417,-54237838570.65248,-89254079400.69395,-58211752267.44205,53273498219.3009,137465824604.69803,-223505696564.95496,27665380884.01965,-699439210530.2703,-322033739463.2468,-1339626492504.7285,-444532701221.7574,-1035971094458.292,-2644434617811.4785,-3156433163235.143,3268218155928.074
-6114521.802648418,-1562037.5233338538,-1336150348.5984383,-57263960124.61511,-81686864899.18126,-68395720131.79365,43075610639.03682,140945532525.6219,-224375154376.12,19005887559.41042,-697456982857.1671,-326297247948.8879,-1338527490352.6963,-447824624828.47284,-1033687970889.3032,-2645327691696.725,-3157839114997.022,3266860010632.539
-6733148.12646794,-1742877.7412418157,15958606206.235256,-55073475723.32507,-72963218298.868,-77611350863.18723,32647336058.178722,143671555706.88092,-224908221813.87308,10317863433.349554,-695448613870.2345,-330548523388.2137,-1337420301226.295,-451113814941.84406,-1031404074602.7772,-2646218784860.8784,-3159244489808.2686,3265501268120.161
-7381013.060458555,-1937631.6343487531,31803550108.11116,-47882053035.48163,-63206168562.44466,-85727644033.76257,22044266451.97065,145628582705.87653,-225103945899.20648,1614328192.779707,-693414178484.4172,-334787406164.9113,-1336304931891.6406,-454400251601.9047,-1029119407304.8029,-2647107896626.5815,-3160649287413.3276,3264141928640.8066
-8057639.476240688,-2146597.4805626716,44781587509.78756,-36375573599.389694,-52553589253.33308,-92629164992.41211,11323036609.546547,146805394540.1621,-224961873891.93726,-7091663216.230581,-691353752576.5354,-339013737114.14795,-1335181389165.1382,-457683914864.1805,-1026833970702.012,-2647995026317.902,-3162053507556.7495,3262781992444.4473
-8762568.199623343,-2369979.108617582,53767883506.07488,-21627457400.04034,-41156227679.18676,-98217737854.46063,541023294.2771492,147194940639.138,-224482054921.66553,-15787039543.967764,-689267412982.614,-343227357528.2094,-1334049679913.412,-460964784799.7671,-1024547766501.5781,-2648880173260.3335,-3163457149983.189,3261421459781.1606
-9495378.414573753,-2607902.4635727727,58026481713.222275,-4978224360.094482,-29175537492.435608,-102413886441.13478,-10243961912.09305,146794392673.841,-223665040919.18118,-24458732292.399433,-687155237495.1788,-347428109162.13226,-1332909811053.2356,-464242841495.4099,-1022260796411.2153,-2649763336780.797,-3164860214437.4053,3260060330901.13
-10255700.348550014,-2860435.603488429,57257993289.79056,12101984073.960716,-16781347868.706165,-105157999493.31181,-20973984446.760773,145605175631.94205,-222511886840.8638,-33093694846.32424,-685017304860.5215,-351615834239.32855,-1331761789551.4597,-467518065053.58435,-1019973062139.177,-2650644516207.641,-3166262700664.262,3258698606054.643
-11043220.585593242,-3127609.019194836,51600951056.872086,28148888379.48198,-4149405420.521343,-106411201089.77472,-31591301574.103783,143632975627.6047,-221024150179.4169,-41678921655.64113,-682853694775.9344,-355790375457.2022,-1330605622424.941,-470790435592.5774,-1017684565394.2544,-2651523710870.6445,-3167664608408.7295,3257336285492.0938
-11857681.389961954,-3409434.072585421,41595713716.50864,41824050624.324265,8541172665.24522,-106155912230.37775,-42038678388.05799,140887724068.60287,-219203889755.09055,-50201467443.38955,-680664487886.9176,-359951575992.75684,-1329441316740.469,-474059933246.5705,-1015395307885.7755,-2652400920101.0146,-3169065937415.881,3255973369463.9805
-12698875.767987607,-3705918.4108877815,28121909215.38359,52012328708.12072,21110494216.606586,-104396094875.46231,-52259703176.63651,137383557945.294,-217053663782.3915,-58648466413.60395,-678449765784.3574,-364099279508.193,-1328268879614.693,-477326538165.7234,-1013105291323.6038,-2653276143231.3906,-3170466687430.8965,3254609858220.9077
-13566639.804782022,-4017078.0682899817,12319263422.363503,57895016851.97915,33380495591.60562,-101157175230.78024,-62199100274.01102,133138756156.79834,-214576527208.16397,-67007151432.4505,-676209611001.6794,-368233330156.4952,-1327088318214.049,-480590230516.2589,-1010814517418.1368,-2654149379595.8433,-3171866858199.0605,3253245752013.5845
-14460843.352988066,-4342946.446503713,-4501114638.658152,58999861709.07685,45177512390.67973,-96485648593.61143,-71803038497.16652,128175651948.17838,-211776028317.85077,-75264873155.57289,-673944107011.9741,-372353572587.00714,-1325899639754.6848,-483850990480.5495,-1008522987880.305,-2655020628529.876,-3173266449465.7637,3251881051092.8247
-15381379.668899184,-4683580.4758121,-20950841789.58436,55229884532.86205,56334777519.82532,-90448373493.23424,-81019433250.86948,122520521697.94667,-208656204607.7189,-83409119074.07114,-671653338225.0973,-376459851950.99567,-1324702851502.387,-487108798257.2044,-1006230704421.5702,-2655889889370.4253,-3174665460976.502,3250515755709.548
-16328154.255392969,-5039064.095110419,-35661666713.19077,46872029284.6682,66694808411.786964,-83131568036.54399,-89798240384.9923,116203450466.45337,-205221577921.85455,-91427532451.08073,-669337389984.7455,-380552013907.20264,-1323497960772.5066,-490363634061.15845,-1003937668753.9238,-2656757161455.8623,-3176063892476.877,3249149866114.7783
-17301073.073067628,-5409508.88573756,-47384702495.713394,34584891575.86821,76111647575.48398,-74639526188.29747,-98091739898.24483,109258174885.34506,-201477148853.81174,-99307931120.52393,-666996348565.5074,-384629904627.3856,-1322284974929.887,-493615478123.76166,-1001643882589.8859,-2657622444125.993,-3177461743712.5957,3247783382559.6455
-18300030.45357704,-5795051.392606409,-55089017088.72046,19363026342.024677,84452923634.34116,-65093076072.25532,-105854807610.533,101721904125.65564,-197428390413.9534,-107038326119.28702,-664630301169.8927,-388693370801.84705,-1321063901388.7903,-496864310692.8702,-999349347642.5032,-2658485736722.0596,-3178859014429.4717,3246416305295.3833
-19324897.47085462,-6195846.518151336,-58054618511.522644,2474492368.583744,91601703534.71529,-54627806191.07881,-113045172994.03134,93635119843.3004,-193081240964.80023,-114606940123.83446,-662239335925.3394,-392742259644.9509,-1319834747612.8262,-500110112032.9373,-997054065625.3475,-2659347038586.74,-3180255704373.4243,3245048634573.3315
-20375512.103531133,-6612056.530983447,-55951441757.030685,-14630720198.601725,97458110548.17017,-43392088667.780075,-119623661440.44034,85041356187.14963,-188442096428.1355,-122002225662.00189,-659823541881.2023,-396776418900.6245,-1318597521114.8804,-503352862425.1054,-994758038252.5145,-2660206349064.152,-3181651813290.4785,3243680370644.934
-21451673.065736018,-7043835.805501646,-48892722880.58446,-30440231443.56859,101940686942.42108,-31544931171.304665,-125554419319.07161,75986961129.21948,-183517801769.0596,-129212883070.13553,-657383009005.7186,-400795696847.8407,-1317352229457.044,-506592542167.2972,-992461267238.6217,-2661063667499.85,-3183047340926.765,3242311513761.7397
-22553139.411172386,-7491312.400235803,-37449835474.89903,-43519623690.02567,104987484641.39255,-19253691087.627705,-130805120273.051,66520840519.125656,-178315641763.05798,-136227878164.70236,-654917828182.9482,-404799942306.0776,-1316098880250.5408,-509829131574.3073,-990163754298.8068,-2661918993240.831,-3184442287028.522,3240942064175.4023
-23679637.629328057,-7954568.788683116,-22618059864.660015,-52659149485.89108,106556871725.34677,-6691686741.108765,-135347151322.94153,56694186398.98511,-172843331052.05756,-143036459596.9142,-652428091209.6804,-408789004640.75256,-1314837481155.6558,-513062610977.89374,-987865501148.7266,-2662772325635.532,-3185836651342.092,3239572022137.6797
-24830876.804536328,-8433625.051972255,-5729750335.223719,-57006324744.527336,106628047136.16455,5964258916.650539,-139155777486.91367,46560191245.41777,-167109003495.9923,-149628175860.219,-649913890792.3042,-412762733768.634,-1313568039881.6614,-516292960726.86914,-985566509504.5553,-2663623664033.834,-3187230433613.925,3238201387900.435
-26006570.676895197,-8928428.11255509,11678118557.09101,-56162309035.03352,105201260360.98985,18536306711.045227,-142210283778.14008,36173749924.268295,-161121200829.40585,-155992891922.3341,-647375320543.6406,-416720980163.2347,-1312290564186.7427,-519520161187.1931,-983266781082.9833,-2664473007787.061,-3188623633590.5767,3236830161715.6357
-27206463.673186194,-9438849.804527448,28024296302.122295,-50224714613.00018,102297737094.0225,30848086817.705956,-144494093602.5968,25591151246.753258,-154888860635.93222,-162120805453.21402,-644812474979.7426,-420663594860.1928,-1311005061877.923,-522744192742.065,-980966317601.2155,-2665320356247.9844,-3190016251018.709,3235458343835.353
-28430356.863096733,-9964694.86036255,41846987699.158714,-39769859353.08202,97959315861.13734,42727147572.028015,-145994862753.02164,14869761101.46898,-148421303654.65555,-168002462619.03513,-642225449516.666,-424590429462.63995,-1309711540810.9888,-525965035792.0174,-978665120776.9701,-2666165708770.8213,-3191408285645.091,3234085934511.7627
-29678129.8086643,-10505717.832504082,51946491997.33627,-25779943737.136726,92247804290.96964,54007334983.74094,-146704548375.72067,4067699204.224388,-141728220432.59064,-173628773411.98132,-639614340467.2194,-428501336146.556,-1308410008890.414,-529182670755.01,-976363192328.4773,-2667009064711.238,-3192799737216.597,3232712933997.145
-30949755.36936711,-11061646.315341972,57488830922.85158,-9530636445.456385,85244067100.27635,64531072169.879105,-146619452474.12946,-6756488443.72979,-134819657338.38002,-178991026486.1756,-636979245037.6895,-432396167666.1065,-1307100474069.286,-532397078066.52405,-974060533974.478,-2667850423426.35,-3194190605480.209,3231339342543.8843
-32245306.19125989,-11632207.099031802,58062461228.68482,7540985324.495279,77046860916.01677,74151509942.8471,-145740239704.26877,-17544159269.365997,-127706001953.73186,-184080903470.79654,-634320261324.5438,-436274777358.9587,-1305782944349.2285,-535608238179.6563,-971757147434.2223,-2668689784274.726,-3195580890183.015,3229965160404.4683
-33564953.19123349,-12217152.115874087,53689684194.960335,23969545147.910126,67771433779.172844,82734522033.67072,-144071929410.15326,-28236903884.35173,-120397967860.69876,-188890492732.03763,-631637488311.1067,-440137019151.57446,-1304457427780.3271,-538816131565.2133,-969453034427.4685,-2669527146616.386,-3196970591072.2095,3228590387831.4893
-34908957.38760253,-12816281.89576476,44800611039.70701,38382060921.09122,57547909573.82509,90160520844.61513,-141623862039.47125,-38776873765.621735,-112906578844.4344,-193412302556.1688,-628931025864.205,-443982747564.47723,-1303123932461.0513,-542020738711.8053,-967148196674.4817,-2670362509812.8057,-3198359707895.0938,3227215025077.6426
-36277656.80315607,-13429465.271326473,32179778831.448685,49598901955.647194,46519479719.29733,96326072172.27635,-138409640269.13382,-49107104771.17789,-105243152532.53972,-197639273726.6077,-626200974730.7827,-447811817717.4922,-1301782466538.1758,-545222040125.94037,-964842635896.0327,-2671195873226.9155,-3199748240399.0767,3225839072395.7275
-37671450.019776285,-14056654.911407955,16894600246.334946,56712709652.95805,34840426290.23799,101145289979.86404,-134447045354.34656,-59171834450.927376,-97419283493.53831,-201564791468.6282,-623447436534.4808,-451624085334.9598,-1300433038206.7012,-548420016332.1189,-962536353813.3972,-2672027236223.105,-3201136188331.673,3224462530038.647
-39090777.546577595,-14697898.748813117,212292327.02145195,59145884721.76088,22674002303.23206,104550994932.70264,-129757929391.54857,-68916811179.01341,-89446825818.41293,-205182696736.13544,-620670513772.1813,-455419406750.9221,-1299075655709.7734,-551614647872.9283,-960229352148.3541,-2672856598167.2217,-3202523551440.505,3223085398259.407
-40536101.7115302,-15353347.499439377,-16490813984.982376,56687999207.91906,10190196127.762976,106495623035.99911,-124368084352.90564,-78289593217.54291,-81337875210.49364,-208487296815.81866,-617870309810.5135,-459197638914.28345,-1297710327338.601,-554805915309.1392,-957921632623.1852,-2673683958426.574,-3203910329473.3027,3221707677311.1177
-42007885.465657644,-16023258.331364565,-31825630040.226555,49513613663.620575,-2436592062.40489,106951873606.5069,-118307088906.23605,-87239835920.48055,-73104750610.31299,-211473375224.9575,-615046928882.3243,-462958639393.946,-1296337061432.3728,-557993799219.8013,-955613196960.6733,-2674509316369.933,-3205296522177.903,3220329367446.9917
-43506570.39556009,-16707994.45679033,-44490953351.97084,38179213485.530014,-15029932892.403942,105913088790.94104,-111608134177.70534,-95719565399.15869,-64759975383.32709,-214136200880.2022,-612200476083.109,-466702266383.9232,-1294955866378.174,-561178280202.3422,-953304046884.102,-2675332671367.5312,-3206682129302.2495,3218950468920.345
-45032554.41650079,-17408020.126154613,-53375964339.03947,23596167610.169,-27413779801.5596,103393359601.76208,-104307829744.0097,-103683437095.58357,-56316258099.63842,-216471536515.778,-609331057367.4062,-470428378708.43274,-1293566750610.904,-564359338872.666,-950994184117.254,-2676154022791.0674,-3208067150594.395,3217570981984.5977
-46586170.05309065,-18123890.356850885,-57659520165.43326,6975686488.554272,-39414880442.80189,99427356284.06697,-96445991255.00012,-111088977844.63132,-47786472936.035774,-218475646330.78003,-606438779545.1586,-474136835826.9713,-1292169722613.1921,-567536955865.2544,-948683610384.41,-2676973370013.7046,-3209451585802.4985,3216190906893.272
-48167664.81963365,-18856234.89045167,-56897539059.20647,-10257311018.152729,-50865157227.83644,94069883831.13141,-88065411185.98938,-117896810149.45422,-39183639731.77842,-220145302846.54202,-603523750278.0405,-477827497839.3726,-1290764790915.3152,-570711111833.2678,-946372327410.3479,-2677790712410.073,-3210835434674.828,3214810243899.9937
-49777185.794044636,-19605736.468468037,-51086255067.535,-26580956496.518547,-61604026758.55902,87395166537.71158,-79211614300.94476,-124070857544.25192,-30520903730.585957,-221477792956.50055,-600586078075.7562,-481500225490.84717,-1289351964095.1155,-573881787448.6486,-944060336920.3413,-2678606049356.2725,-3212218696959.7593,3213428993258.4917
-51414770.74255887,-20373104.554722223,-40687529255.16245,-40517128740.90053,-71480628110.40907,79495868605.00499,-69932599473.82195,-129578530073.43188,-21811515042.26323,-222470923152.57697,-597625872292.3066,-485154880177.0023,-1287931250777.9187,-577048963402.2234,-941747640640.1587,-2679419380229.87,-3213601372405.7754,3212047155222.5977
-53080347.78284018,-21159046.906753603,-26604626051.204803,-50781752453.77557,-80355930438.66411,70481860992.68771,-60278569567.23668,-134390889073.05042,-13068807858.366364,-223123023913.88104,-594643243122.2227,-488791323948.83954,-1286502659636.452,-580212620403.808,-939434240296.0618,-2680230704409.906,-3214983460761.4683,3210664730046.247
-54773744.41101121,-21964242.47005461,-10103865429.34936,-56423940790.92522,-88104691194.59756,60478747941.74689,-50301651105.65966,-138482790590.72534,-4306179457.473621,-223432953245.34357,-591638301596.7607,-492409419517.7301,-1285066199390.7615,-583372739182.3115,-937120137614.805,-2681040021276.8896,-3216364961775.5376,3209281717983.4775
-56494704.943929285,-22789319.404270764,7311746123.294188,-56931245088.41627,-94617237398.14734,49626169843.60681,-40055605493.67153,-141833006918.13293,4462930963.006111,-223400099355.16537,-588611159580.0591,-496009030260.37366,-1283621878808.1316,-586529300485.8429,-934805334323.634,-2681847330212.8066,-3217745875196.7925,3207898119288.4307
-58242913.59805235,-23634841.31219453,24059779014.400585,-52282777038.39177,-99801043950.71577,38075902371.01994,-29595533515.200577,-144424325860.9718,13225063590.709963,-223024382460.39066,-585561929765.2582,-499590020223.74677,-1282169706703.0027,-589682285081.8179,-932489832150.2847,-2682652630601.115,-3219126200774.1494,3206513934215.3496
-60018019.24851689,-24501303.05300978,38642331047.9081,-42942210248.10327,-103582084916.23015,25989774967.411484,-18977574842.83861,-146243627544.5261,21966759400.67592,-222306255711.0526,-582490725670.5924,-503152254130.0467,-1280709691936.892,-592831673757.068,-930173632822.9818,-2683455921826.7505,-3220505938256.634,3205129163018.581
-61819657.856340505,-25389135.471498065,49792156653.68974,-29795083944.094437,-105905936074.42953,13537434855.640938,-8258604285.837446,-147281938696.2159,30674581619.43634,-221246705227.1402,-579397661635.4615,-506695597381.6315,-1279241843418.3154,-595977447317.9497,-927856738070.4381,-2684257203276.1235,-3221885087393.3794,3203743805952.575
-63647469.57361087,-26298716.71597891,56582676537.53603,-14044886155.686695,-106738609871.60544,893985606.1091194,2504073527.218113,-147534464459.9627,39335137212.330826,-219847249246.74292,-576282852816.4885,-510219916065.9539,-1277766170102.71,-599119586590.4548,-925539149621.8528,-2685056474337.125,-3223263647933.6294,3202357863271.884
-65501109.13229489,-27230387.0532481,58493249564.241776,2912954786.871645,-106067107162.10844,-11762468078.91993,13253029387.584541,-147000597914.73044,47935098353.08577,-218109936385.0581,-573146415183.564,-513725076960.485,-1276282680992.3594,-602258072420.3201,-923220869206.9106,-2685853734399.124,-3224641619626.7354,3200971335231.162
-67380249.65165994,-28184464.26361269,55430374282.07354,19621065439.414288,-103899673834.89453,-24253335435.444687,23931013078.39987,-145683907587.72708,56461223833.66243,-216037343003.8123,-569988465515.8801,-517210947537.62006,-1274791385136.3188,-605392885673.1367,-920901898555.7805,-2686648982852.971,-3226019002222.1577,3199584222085.168
-69284581.01473299,-29161257.48927387,47711676761.34173,34680748431.42408,-100265754521.83755,-36402078789.7999,34481253748.19687,-143592103361.6256,64900380372.28292,-213632569690.9596,-566809121397.95,-520677395969.56396,-1273292291630.3406,-608524007234.4595,-918582239399.1143,-2687442219091.0,-3227395795469.4663,3198196524088.7617
-71213804.34265444,-30161078.37453528,36021890609.61617,46855677500.56822,-95215640038.30319,-48036739689.56226,44847755617.437836,-140736981273.37613,73239563777.78006,-210899236851.3003,-563608501215.6095,-524124291133.1883,-1271785409616.7996,-611651418009.9146,-916261893468.0457,-2688233442507.028,-3228771999118.3394,3196808241496.906
-73167623.96854977,-31184249.13449694,21349335937.343315,55155922975.351105,-88819809942.20393,-58992414169.3044,54975587617.31107,-137134347790.62726,81465919929.13812,-207841479409.6695,-560386724151.9994,-527551502614.8572,-1270270748284.6182,-614775098925.3077,-913940862494.1895,-2689022652496.3574,-3230147612918.564,3195419374564.666
-75145737.91629557,-32231107.656159434,4909083909.770292,58902385085.019875,-81167976527.60869,-69113639222.57584,64811165631.110016,-132803924231.0944,89566765530.4814,-204463940629.8522,-557143910183.5201,-530958900715.2183,-1268748316869.1902,-617895030926.7312,-911619148209.6404,-2689809848455.779,-3231522636620.0376,3194029923547.21
-77147827.449099,-33302009.85910559,-11943592193.483145,57772466935.78068,-72367841588.64534,-78256653174.20619,74302526081.76122,-127769232060.84154,97529608603.59258,-200771765054.79382,-553880180075.757,-534346356453.957,-1267218124652.3032,-621011194980.6713,-909296752346.9719,-2690595029783.5703,-3232897069972.7666,3192639888699.807
-79173545.9321565,-34397329.39652002,-27807741453.3479,51826956559.02126,-62543582281.340645,-86291494008.61569,83399589683.47943,-122057459869.84398,105342168681.73854,-196770590577.05865,-550595655379.369,-537713741574.5134,-1265680180962.0615,-624123572074.1156,-906973676639.2356,-2691378195879.5015,-3234270912726.866,3191249270277.83
-81222507.15515289,-35517454.475615524,-41338021640.970825,41516298582.46536,-51834087248.80118,-93103901818.72299,92054414250.27023,-115699312877.9593,112992396669.59744,-192466539652.4056,-547290458425.9396,-541060928548.76636,-1264134495172.8074,-627232143214.662,-904649922819.9602,-2692159346144.8325,-3235644164632.562,3189858068536.7534
-83294273.43576106,-36662781.25644916,-51350408810.63319,27662546878.857533,-40390968728.91911,-98596994379.2699,100221435528.34113,-108728845872.2408,120468494334.23186,-187866209673.06665,-543964712323.785,-544387790581.6859,-1262581076705.0417,-630336889430.6274,-902325492623.1505,-2692938479982.317,-3237016825440.1885,3188466283732.154
-85388344.27201647,-37833703.1087556,-56927234971.369675,11412259914.644192,-28376380506.27289,-102692688374.59297,107857695092.77884,-101183280518.12311,127758933391.60904,-182976662520.21814,-540618540953.72363,-547694201615.9627,-1261019935025.347,-633437791771.1586,-900000387783.2866,-2693715596796.202,-3238388894900.191,3187073916119.71
-87504146.94607008,-39030595.13978088,-57512575555.32514,-5843532429.67234,-15960675182.367416,-105332842955.02057,114923054420.57037,-93102808023.134,134852474152.65816,-177805413317.03702,-537252068964.8078,-550980036336.6174,-1259451079646.3076,-636534831306.3427,-897674610035.323,-2694490695992.2314,-3239760372763.124,3185680965955.2026
-89641031.1072238,-40253793.99135628,-52985190388.73812,-22582559217.79769,-3319937216.444187,-106480106965.65933,121380394321.80211,-84530378163.15527,141738183692.75052,-172360418404.86337,-533865421770.0229,-554245170175.5947,-1257874520126.435,-639627989127.3202,-895348161114.6874,-2695263776977.645,-3241131258779.6523,3184287433494.515
-91798269.66991097,-41503573.95713125,-43694331888.352234,-37291574494.30313,9366569552.284184,-106118456274.04727,127195798978.43846,-75511475708.56807,148405453509.01852,-166650062565.77576,-530458725541.9592,-557489479316.3412,-1256290266070.0894,-642717246346.3969,-893021042757.2799,-2696034839161.181,-3242501552700.5513,3182893318993.6323
-93975068.02112667,-42780121.78242108,-30445772875.638107,-48619500614.55713,21918999712.890564,-104253412991.63992,132338723905.38689,-66093885311.55197,154844016631.0752,-160683145515.71356,-527032107208.45776,-560712840698.3652,-1254698327127.405,-645802584097.1566,-890693256699.4724,-2696803881953.078,-3243871254276.7056,3181498622708.6416
-96170582.371543,-44083513.62587489,-14432401606.733522,-55522467232.1549,34159528574.014698,-100911943901.55882,136782147211.66139,-56327445937.01655,161043964152.29608,-154468867693.3844,-523585694448.2289,-563915132021.775,-1253098712994.2139,-648883983534.5751,-888364804678.1069,-2697570904765.074,-3245240363259.111,3180103344895.732
-98383946.28807898,-45413698.03420518,2885420636.316801,-57377436303.44001,45914918259.740135,-96142040931.64029,140502703600.53525,-46263795938.736946,166995761150.67236,-148016815371.66754,-520119615686.44196,-567096231751.7944,-1251491433411.971,-651961425835.1328,-886035688430.4954,-2698335907010.41,-3246608879398.8735,3178707485811.1943
-100614302.58107473,-46770488.062945284,19933272882.812004,-54045358855.36727,57019007914.990524,-90011991913.3118,143480800606.91437,-35956109899.76789,172690261970.08096,-141336945120.076,-516634000090.28436,-570256019123.259,-1249876498167.679,-655034892196.9302,-883705909694.4182,-2699098888103.83,-3247976802447.21,3177311045711.422
-102860836.50338802,-48153563.99270862,35186026013.44528,-45874894678.79989,67315090078.3042,-82609355025.7482,145700716628.21252,-25458828372.54064,178118724834.2497,-134439567648.98705,-513128977564.4934,-573394374145.0988,-1248253917093.815,-658104363839.803,-881375470208.1235,-2699859847461.5825,-3249344132155.4478,3175914024852.91
