x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
-93975068.02112667,-42780121.782421075,-30445772875.635307,-48619500614.55861,21918999712.889618,-104253412991.64015,132338723905.38676,-66093885311.551796,154844016631.07516,-160683145515.71375,-527032107208.45776,-560712840698.3652,-1254698327127.405,-645802584097.1566,-890693256699.4724,-2696803881953.078,-3243871254276.7056,3181498622708.6416
-96170582.371543,-44083513.625874884,-14432401606.730291,-55522467232.1555,34159528574.013783,-100911943901.55916,136782147211.66127,-56327445937.01636,161043964152.29605,-154468867693.38458,-523585694448.2289,-563915132021.775,-1253098712994.2139,-648883983534.5751,-888364804678.1069,-2697570904765.074,-3245240363259.111,3180103344895.732
-98383946.28807898,-45413698.034205176,2885420636.3201847,-57377436303.43963,45914918259.739265,-96142040931.64072,140502703600.53513,-46263795938.73674,166995761150.67233,-148016815371.66772,-520119615686.44196,-567096231751.7944,-1251491433411.971,-651961425835.1328,-886035688430.4954,-2698335907010.41,-3246608879398.8735,3178707485811.1943
-100614302.58107473,-46770488.06294528,19933272882.815228,-54045358855.36588,57019007914.989716,-90011991913.31232,143480800606.91425,-35956109899.76767,172690261970.08093,-141336945120.07617,-516634000090.28436,-570256019123.259,-1249876498167.679,-655034892196.9302,-883705909694.4182,-2699098888103.83,-3247976802447.21,3177311045711.422
-102860836.50338802,-48153563.992708616,35186026013.448044,-45874894678.79757,67315090078.30346,-82609355025.74881,145700716628.2124,-25458828372.540405,178118724834.24966,-134439567648.98724,-513128977564.4934,-573394374145.0988,-1248253917093.815,-658104363839.803,-881375470208.1235,-2699859847461.5825,-3249344132155.4478,3175914024852.91
-105122806.12174384,-49562486.0354663,47316677550.24484,-33650059210.198357,76658137692.2496,-74039655122.65332,147150680362.49017,-14827381669.539871,183272825766.1114,-127335331068.38266,-509604678746.8671,-576511177604.8074,-1246623700068.2576,-661169822005.4384,-879044371710.3259,-2700618784501.421,-3250710868275.025,3174516423492.2554
-107399566.69726379,-50996714.745514356,55312065065.99384,-18495239116.654037,84916849171.24612,-64424824366.64052,147822931325.59158,-4117908870.7239246,188144671784.41016,-120035203594.6823,-506061235003.7581,-579606311072.9,-1244985857014.2168,-664231247957.4918,-876712615940.2056,-2701375698642.6064,-3252077010557.49,3173118241886.157
-109690587.46647088,-52455636.0412171,58546181588.705055,-1755845500.262268,91975482567.05754,-53901413187.80876,147713761177.77768,6613026769.223824,192726813348.9554,-112550455738.00638,-502498778425.5529,-582679656907.3539,-1243340397900.1648,-667288622981.7036,-874380204637.407,-2702130589305.9077,-3253442558754.504,3171719480291.416
-111995460.72158869,-53938587.85288245,56810853710.97212,15127834641.689787,97735454029.32329,-42618600843.72794,146823535645.39276,17308724809.719276,197012256028.53192,-104892642000.42009,-498917441822.137,-585731098258.0287,-1241687332739.767,-670341928386.0153,-872047139542.0381,-2702883455913.6035,-3254807512617.8364,3170320138964.9346
-114313904.11301059,-55444886.129479684,50309662141.86719,30740397401.202454,102116679923.9815,-30736037475.460487,145156696867.55072,27912635786.69951,200994471370.63675,-97073582116.13042,-495317358718.3423,-588760519071.0615,-1240026671591.8157,-673391145500.6853,-869713422394.6688,-2703634297889.483,-3256171871899.3696,3168920218163.7173
-116645757.51265268,-56973848.839924574,39623429421.609344,43796976582.69516,105058646306.21461,-18421551277.01339,142721746049.1176,38368649324.430435,204667406956.92267,-89105341866.84389,-491698663349.37463,-591767804093.2354,-1238358424560.1611,-676436255678.4045,-867379054936.3306,-2704383114658.8477,-3257535636351.0967,3167519718144.8706
-118990975.70390204,-58524817.36296015,25655090171.039158,53231673218.01227,106521193977.8792,-5848755515.008398,139531206383.89062,48621380968.87501,208025495631.71643,-81000213507.9991,-488061490656.2191,-594752838876.3167,-1236682601793.6465,-679477240294.4105,-865044038908.5149,-2705129905648.514,-3258898805725.1216,3166118639165.602
-121349617.82359299,-60097175.110610306,9559636992.276936,58268370166.04001,106485011864.55977,6805409300.729729,135601566291.44476,58616456488.341835,211063663893.41995,-72770695844.20448,-484405976281.0202,-597715509781.3638,-1234999213486.039,-682514080746.6017,-862708376053.1727,-2705874670286.814,-3260261379773.6597,3164716981483.2217
-123721834.08804594,-61690363.3530546,-7337605314.883636,58474283885.51181,104951835816.63466,19363162807.567238,130953203066.83748,68300792366.260124,213777339439.646,-64429473994.41459,-480732256562.43536,-600655703983.0042,-1233308269875.9636,-685546758455.6509,-860372068112.7137,-2706617408003.5967,-3261623358249.037,3163314745355.1406
-126107850.05006999,-63303894.07113914,-23632908696.494568,53795742545.49765,101944354113.38036,31648366996.09816,125610287103.77216,77622871207.34439,216162457857.04984,-55989398888.29956,-477040468530.96075,-603573309473.6807,-1231609781246.8342,-688575254865.1189,-858035116830.0052,-2707358118230.2305,-3262984740903.6924,3161911931038.871
-128507948.56389911,-64937359.362353064,-37945287150.45009,44573851479.7434,97505824875.64256,43488969492.16025,119600666929.4989,86533010779.78812,218215468447.07047,-47463466534.92818,-473330749904.2283,-606468215067.8695,-1229903757926.7864,-691599551441.5674,-855697523948.3718,-2708096800399.6045,-3264345527490.175,3160508538792.0273
-130922449.84088953,-66590436.600866355,-49024684440.652245,31535722959.10517,91699414227.75584,54719375576.25474,112955735378.39041,94983625418.37234,219933339179.82095,-38864797104.00383,-469603239082.27405,-609340310406.2694,-1228190210288.609,-694619629674.6726,-853359291211.5944,-2708833453946.13,-3265705717761.145,3159104568872.324
-133351690.46686171,-68262888.36547317,-55862135102.06067,15755794232.68737,84607267365.21846,65182718336.47144,105710277329.46404,102929478514.45432,221313560770.11923,-30206613859.077538,-465858075142.7789,-612189485959.9644,-1226469148749.6758,-697635471077.3383,-851020420363.9094,-2709568078305.7417,-3267065311469.3755,3157700021537.579
-135796002.9431625,-69954556.28364295,-57792703547.957855,-1417460903.9340725,76329327673.85378,74732998368.07286,97902299538.58879,110327924809.81421,222354149871.7923,-21502221981.626534,-462095397836.28235,-615015633034.563,-1224740583771.8792,-700647057185.8091,-848680913150.0085,-2710300672915.9004,-3268424308367.7505,3156294897045.7095
-138255698.006125,-71665348.54749577,-54577866849.606766,-18470486871.20346,66981921730.6837,83237066689.46536,89572843194.12668,117139141181.09149,223053651388.62247,-12764987324.575884,-458315347581.37317,-617818643774.3134,-1223004525861.5618,-703654369559.7837,-846340771315.0378,-2711031237215.5938,-3269782708209.2656,3154889195654.734
-140731052.3510874,-73395221.96185239,-46451801487.09494,-33863696482.299217,56696130444.766975,90576426985.30688,80765779888.10915,123326344557.86513,223411139902.47617,-4008315133.6178017,-454518065459.8579,-620598411166.1936,-1221260985569.4497,-706657389782.5271,-843999996604.5972,-2711759770645.3374,-3271140510747.0293,3153482917622.773
-143222304.08839956,-75144160.7731493,-34117870626.29711,-46186700722.876526,45615968799.315674,96648835822.3012,71527591713.93553,128855995609.74663,223426220221.2113,4754371225.56217,-450703693211.9093,-623354829043.9736,-1219509973490.5847,-709656099460.9823,-841658590764.7397,-2712486272647.1777,-3272497715734.261,3152076063208.0474
-145729657.1086934,-76912155.73175661,-18688580298.111786,-54308575292.51406,33896398584.83714,101369682023.19296,61907136227.93172,133697986924.90755,223099027050.89984,13509651496.374308,-446872373231.1919,-626087792092.2426,-1217751500264.2559,-712650480225.8812,-839316555541.9714,-2713210742664.6924,-3273854322924.293,3150668632668.879
-148253293.7186761,-78699187.2913962,-1573260172.7071953,-57499338502.24715,21701200068.122257,104673128943.70758,51955397128.63798,137825814560.93805,222430223798.7444,22244129679.395515,-443024248559.95984,-628797195850.398,-1215985576573.93,-715640513731.8557,-836973892683.2507,-2713933180142.9927,-3275210332070.569,3149260626263.6904
-150793393.00662068,-80505216.19373117,15670772436.427105,-55502814732.101425,9200729724.555805,106513006086.89815,41725221713.16217,141216731968.94308,221421000514.8243,30944455062.652184,-439159462884.1217,-631482936716.5962,-1214212213147.1814,-718626181657.548,-834630603935.9878,-2714653584528.723,-3276565742926.646,3147852044251.006
-153350151.1343219,-82330183.05074349,31500168858.85301,-48550972689.66053,-3430407895.271389,106863439353.24397,31271046364.312595,143851885315.13934,220073070982.49805,39597343098.029854,-435278160528.2695,-634144911951.6704,-1212431420755.621,-721607465705.7224,-832286691048.0444,-2715371955270.065,-3277920555246.1934,3146442886889.4497
-155923799.59993634,-84174016.51824056,44536295448.82471,-37322060241.667755,-16015745282.64961,105719212176.0658,20648611437.112747,145716429209.04556,218388668968.93103,48189596088.52678,-431380486450.6745,-636783019683.021,-1210643210214.826,-724584347603.3778,-829942155767.7335,-2716088291816.7354,-3279274768782.9927,3145033154437.747
-158514618.427866,-86036647.99203537,53685932461.91582,-22854932914.80056,-28379364520.042812,103095852739.59534,9914666973.132666,146799621870.4742,216370543648.85303,56708123651.96955,-427466586238.25464,-639397158908.4835,-1208847592384.2678,-727556809101.8597,-827596999843.8182,-2716802593619.9893,-3280628383290.9385,3143622847154.724
-161122942.729677,-87918029.94217701,58222060902.95913,-6436944828.694904,-40348307237.9101,99029445414.09944,-873329273.681118,147094898846.63202,214021954216.29486,65139962927.72822,-423536606101.51685,-641987229500.1746,-1207044578167.245,-730524831976.9747,-825251225025.5118,-2717514860132.621,-3281981398524.0386,3142211965299.308
-163749162.53462574,-89818155.07660316,57823648284.52464,10517641858.096714,-51754951710.483406,93576167509.07939,-11657519945.13541,146599924504.841,211346663700.6046,73472298493.71283,-419590692869.47766,-644553132208.314,-1205234178510.8123,-733488398029.1038,-822904833062.4768,-2718225090808.9644,-3283333814236.414,3140800509130.5264
-166393716.78585413,-91737074.19614032,52579363924.15055,26585773363.191513,-62439326819.91185,86811555475.55402,-22379960685.55464,145316620655.47598,208348932004.0607,81692481961.37567,-415628993984.56116,-647094768665.0205,-1203416404405.712,-736447489083.3163,-820557825704.8245,-2718933285104.8945,-3284685630182.299,3139388478907.5083
-169057082.81453535,-93674911.46363607,42962669170.98587,40442438912.818565,-72251332871.4981,78829507793.37259,-32982935532.32898,143251171795.40427,205033508178.507,89788051217.13757,-411651657497.4736,-649612041388.0801,-1201591266886.3066,-739402086989.4847,-818210204703.1141,-2719639442477.8276,-3286036846116.0405,3137975874889.483
-171739762.54721025,-95631876.54322068,29785390216.736286,50952792285.69093,-81052839774.43286,69741034953.71417,-43409273304.74228,140414006603.4536,201405621958.66837,97746749280.67941,-407658832062.05334,-652104853784.6842,-1199758777030.5112,-742352173622.3989,-815861971808.3527,-2720343562386.7236,-3287387461792.0996,3136562697335.7803
-174442266.3783926,-97608273.50985175,14134941831.294762,57248759559.78856,-88719633943.47137,59672770173.00127,-53602663147.67086,136819755467.15819,197470974571.98193,105556542753.25201,-403650666930.09503,-654573110155.1396,-1197918945959.7249,-745297730881.881,-813513128771.9938,-2721045644292.086,-3288737476965.0503,3135148946505.832
-177165095.25554425,-99604506.55640233,-2701936727.831423,58790048634.521576,-95143186462.004,48765257724.93105,-63507967343.51381,132487183975.10641,193235728847.8154,113205639830.38914,-399627311946.1464,-657016715696.5492,-1196071784838.7644,-748238740692.9005,-811163677345.9375,-2721745687655.963,-3290086891389.5806,3133734622659.1704
-179908721.23587036,-101621082.38878143,-19327786094.472355,55408599571.28999,-100232216610.1648,37171039014.38294,-73071529477.67108,127439102472.12659,188706498650.2049,120682507853.40471,-395588917542.27826,-659435576506.4655,-1194217304875.7979,-751175185005.6902,-808813619282.5294,-2722443691941.9487,-3291435704820.492,3132319726055.428
-182673566.69592667,-103658608.89621975,-34334668584.61487,47333633508.15904,-103914026833.36984,25052559691.820816,-82241476027.6135,121702251943.7726,183890337658.04758,127975890374.66637,-391535634732.827,-661829599586.519,-1192355517322.2788,-754107045795.8619,-806462956334.56,-2723139656615.1846,-3292783917012.7,3130904256954.339
-185459982.57570773,-105717789.34497903,-46414097633.6966,35192364069.257545,-106135587630.56364,12579924159.570223,-90968009440.08365,115307166663.22597,178794727516.6868,135074823713.10016,-387467615109.11145,-664198692846.0244,-1190486433472.8813,-757034305064.5237,-804111690255.2644,-2723833581142.36,-3294131527721.2344,3129488215615.7373
-188268226.53466058,-107799411.13727342,-54471669873.746025,19980143638.17758,-106864353692.35715,-71473318.58194542,-99203690778.3917,108288014189.9548,173427565385.38873,141968652978.0028,-383385010834.12396,-666542765105.5654,-1188610064665.4373,-759956944838.3961,-801759822798.3207,-2724525464991.712,-3295478536701.2373,3128071602299.559
-191098442.61351433,-109904328.2969462,-57737040086.18584,2994498290.6685677,-106088795923.82863,-12723409103.942442,-106903710079.5748,100682413479.53413,167797150905.94794,148647047540.71625,-379287974637.2003,-668861726100.5641,-1186726422280.8738,-762874947169.93,-799407355717.8502,-2725215307633.0283,-3296824943707.967,3126654417265.8403
-193950644.72670487,-112033437.45489037,-55855410530.92167,-14268840783.043022,-103818637738.98456,-25197348216.8804,-114026142628.52805,92531232059.13109,161912172618.3237,155100015935.08173,-375176659808.6703,-671155486484.8352,-1184835517743.1528,-765788294137.423,-797054290768.4164,-2725903108537.648,-3298170748496.7935,3125236660774.7183
-196824706.71905074,-114187648.24190296,-48944175826.71631,-30252982889.09079,-100084788137.8463,-37316984003.994736,-120532189415.50642,83878363397.39264,155781693849.74512,161317920168.91013,-371051220194.495,-673423957834.1272,-1182937362519.2117,-768696967845.1349,-794700629705.024,-2726588867178.4614,-3299515950823.203,3123818333086.4307
-199720361.44062302,-116367850.4386175,-37599987277.600464,-43496392290.19605,-94938968411.43527,-48910762191.19864,-126386400126.44876,74770485744.82756,149415138104.14694,167291489430.01364,-366911810190.8943,-675667052649.6456,-1181031968118.9036,-771600950423.4028,-792346374283.1187,-2727272583029.9126,-3300860550442.795,3122399434461.316
-202637210.13356835,-118574881.4968666,-22848431952.34156,-52787639810.017685,-88453034034.1806,-59814351532.24586,-131556877127.48749,65256803865.828094,142822273979.13406,173011833171.6486,-362758584738.9673,-677884684361.5529,-1179119346094.9385,-774500224028.7539,-789991526258.5863,-2727954255568.0,-3302204547111.282,3120979965159.813
-205574741.57309598,-120809498.54941468,-6039619422.372885,-57294128878.20808,-80717998479.81258,-69873023248.08899,-136015459033.37408,55388775225.63808,136013199637.9321,178470453563.5181,-358591699319.3039,-680076767332.4353,-1177199508042.8228,-777394770844.0167,-787636087387.7524,-2728633884270.278,-3303547940584.4937,3119559925442.4614
-208532358.4537507,-123072358.40481731,11295330251.924856,-56644271883.57097,-71842770708.12434,-78943901955.70648,-139737882590.5953,45219822326.37788,128998326863.97531,183659257295.7691,-354411309946.5823,-682243216860.7291,-1175272465600.797,-780284573078.4324,-785280059427.3822,-2729311468615.8584,-3304890730618.3706,3118139315569.9014
-211509407.19370598,-125364007.41155215,27604020227.41799,-50952308366.009544,-61952622929.22038,-86898052183.5932,-142703921759.53528,34805033002.00172,121788364725.91008,188570566724.6875,-350217573164.1458,-684383949184.1025,-1173338230449.7744,-783169612967.7644,-782923444134.6794,-2729987008085.411,-3306232916968.9707,3116718135802.873
-214505207.11241725,-127684881.06737286,41464617440.665474,-40787048042.137695,-51187410075.868484,-93622366764.76947,-144897503045.2425,24200850581.424164,114394302880.85782,193197130350.03976,-346010646038.55566,-686498881482.796,-1171396814313.2764,-786049872774.4088,-780566243267.2866,-2730660502161.1655,-3307574499392.465,3115296386402.218
-217519075.77396438,-130035311.57948846,51710808447.70061,-27095863187.16345,-39699566982.041664,-99021226285.95828,-146306796301.4788,13464755910.98906,106827394543.78271,197532132615.23,-341790686154.1181,-688587931882.923,-1169448228957.3694,-788925334787.505,-778208458583.2844,-2731331950326.911,-3308915477645.1387,3113874067628.8765
-220550348.70176613,-132415540.7275298,57519475132.70468,-11100356143.873264,-27651913403.894646,-103017902334.68173,-146924280415.69052,2654943291.024666,99099139150.75046,201569203022.6376,-337557851607.38635,-690651019459.7329,-1167492486190.6006,-791795981323.046,-775850091841.1914,-2732001352067.9995,-3310255851483.3936,3112451179743.891
-223598393.068099,-134825735.39193127,58459188889.7174,5819997800.149599,-15215300613.918009,-105555681467.86482,-146746783471.1232,-8170007574.323269,91221264743.7474,205302424557.6857,-333312301001.6372,-692688064240.8378,-1165529597863.9346,-794661794723.9891,-773491144799.9634,-2732668706871.344,-3311595620663.7446,3111027723008.404
-226662615.93284667,-137266003.701744,54503530362.999756,22243571077.18183,-2566136249.740486,-106598691533.86531,-145775497174.18607,-18951461489.956028,83205710104.57085,208726341416.38364,-329054193441.32074,-694698987209.4011,-1163559575870.6895,-797522757360.3671,-771131619218.9933,-2733334014225.423,-3312934784942.8228,3109603697683.6567
-229742468.02574825,-139736410.5421686,46015812583.20376,36813828965.69989,10116173678.560755,-106132417100.34866,-144015965528.0174,-29631057416.331776,75064606665.14494,211835966032.2978,-324783688526.4816,-696683710307.2917,-1161582432146.473,-800378851629.3984,-768771516858.1108,-2733997273620.2764,-3314273344077.373,3108179104030.992
-232837444.03192976,-142236991.83753514,33711601888.81247,48334417628.50451,22651825286.8138,-104163896143.33878,-141478047924.66934,-40151035735.22378,66810260221.550644,214626785400.07065,-320500946347.15063,-698642156438.2034,-1159598178669.1191,-803230059955.5984,-766410839477.582,-2734658484547.511,-3315611297824.257,3106753942311.853
-235947080.04478118,-144767767.43024504,18603658333.931526,55850939756.463936,34863218878.95283,-100721595698.6431,-138175857016.14883,-50454561054.23851,58455132479.12267,217094766693.44247,-316206127477.7066,-700574249470.7443,-1157606827458.6248,-806076364790.8895,-764049588838.1089,-2735317646500.3003,-3316948645940.4497,3105328212787.782
-239070948.4878934,-147328752.47556254,1931729966.7660313,58718945494.83388,46577521858.65744,-95854969722.72913,-134127671906.53568,-60486038522.04264,50011822455.83548,219236362175.8606,-311899392971.2106,-702479914241.4995,-1155608390577.0854,-808917748614.7124,-761687766700.829,-2735974758973.383,-3318285388183.0435,3103901915720.423
-242208650.5357604,-149919967.10942176,-14922018823.691292,56656765456.03762,57629152816.34871,-89633707815.91254,-129355827381.51744,-70191421696.217,41493047770.17543,221048513401.671,-307580904353.71405,-704359076558.0693,-1153602880128.6326,-811754193934.1357,-759325374827.3152,-2736629821463.066,-3319621524309.2446,3102475051371.518
-245359805.9979877,-152541443.8109874,-30531580619.987686,49779865500.89735,67862148924.13998,-82146688595.11713,-123886580056.06264,-79518510091.91353,32911625838.112965,222528654707.27667,-303250823618.54425,-706211663202.0845,-1151590308259.3699,-814585683283.9678,-756962414979.5752,-2737282833467.224,-3320957054076.3755,3101047620002.911
-248524040.85296485,-155193231.50224307,-43538014648.18479,38611184538.62588,77132381274.82439,-73500656249.22783,-117749952473.93803,-88417234640.58469,24280455003.488747,223674715994.54807,-298909313220.56946,-708037601932.2008,-1149570687157.3105,-817412199226.8665,-754598888920.0511,-2737933794485.3013,-3322291977241.874,3099619621876.546
-251700973.14979106,-157875395.1762722,-52767854710.84592,24060468999.924118,85309585912.84518,-63818643068.14348,-110979556332.92007,-96839929402.36447,15612495627.18149,224485124810.48453,-294556536070.44666,-709836821487.0731,-1147544029052.3152,-820233724353.4507,-752234798411.6191,-2738582704018.311,-3323626293563.2944,3098191057254.4663
-254890198.77194196,-160588009.92972088,-57349552237.07391,7366180629.193508,92279181922.94908,-53238164429.21714,-103612396135.65012,-104741588001.49362,6920751160.775503,224958807726.9034,-290192655528.85376,-711609251588.3088,-1145510346216.0295,-823050241282.4114,-749870145217.5885,-2739229561568.836,-3324960002798.306,3096761926398.816
-258091279.36171636,-163331148.872866,-56813686139.498795,-10002788412.871704,97943851954.4919,-41909215796.934525,-95688654677.21405,-112080103389.80414,-1781750770.3581524,225095191023.6075,-285817835400.7092,-713354822943.4012,-1143469650961.8235,-825861732660.6223,-747504931101.7015,-2739874366641.03,-3326293104704.695,3095332229571.839
-261303735.1896755,-166104865.5429691,-51159804338.09802,-26481365239.11458,102224864851.1402,-29992103711.871017,-87251461876.21729,-118816489687.1834,-10481977250.609507,224894200678.92728,-281432239929.3814,-715073467248.6427,-1141421955644.7314,-828668181163.2504,-745139157828.1329,-2740517118740.618,-3327625599040.362,3093901967035.8794
-264527045.53374112,-168909172.93337867,-40874151655.68532,-40565279257.71542,105063124513.36589,-17655144504.232018,-78346648536.87035,-124915084998.46474,-19166908900.99066,224356261672.35117,-277036033790.88995,-716765117192.0135,-1139367272661.3916,-831469569493.8651,-742772827161.489,-2741157817374.8984,-3328957485563.3247,3092471139053.3813
-267760658.00661466,-171744022.57336557,-26889401454.88586,-50969544638.408134,106419933636.94063,-5072265577.4554,-69022486696.8741,-130343734259.08916,-27823558626.432484,223482296604.7582,-272629382088.1022,-718429706456.0438,-1137305614449.9858,-834265880384.5474,-740405940866.8079,-2741796462052.741,-3330288764031.7173,3091039745886.8887
-271004006.4290173,-174609287.65264228,-10488687732.955328,-56763824302.38791,106277465446.60484,7579455401.62462,-59329418266.701416,-135073951307.43806,-36438990261.02959,222273723642.45837,-268212450344.92294,-720067169720.6373,-1135236993490.1792,-837057096595.9961,-738038500709.5582,-2742433052284.591,-3331619434203.789,3089607787799.046
-274256534.8898565,-177504753.61290783,6831892003.921988,-57463506650.51999,104638940894.88959,20122278152.98188,-49319773687.18209,-139081059521.55264,-45000337089.14669,220732453791.85443,-263785404500.47385,-721677442665.852,-1133161422303.057,-839843200917.6354,-735670508455.6399,-2743067587582.4663,-3332949495837.9067,3088175265052.5967
-277517724.29985195,-180430118.05779,23520015241.670845,-53064815114.96995,101528512951.07109,32380279623.04598,-39047482333.81247,-142344310521.98975,-53494820220.71603,218860887512.09378,-259348410903.25574,-723260461974.6302,-1131078913451.0625,-842624176167.7202,-733301965871.3828,-2743700067459.9624,-3334278948692.5527,3086742177910.385
-280787117.4989926,-183384999.85833204,38119283025.63061,-44024200223.55591,96990863509.51727,44181792420.865654,-28567776412.938995,-144846980617.2072,-61909766799.48166,216661910673.5985,-254901636305.28745,-724816165335.4808,-1128989479537.9336,-845400005193.4427,-730932874723.5472,-2744330491432.2495,-3335607792526.3257,3085308526635.3545
-284064339.77366406,-186368955.6789178,49397695604.94986,-31192256398.42091,91090522061.13382,55361769705.53836,-17936890101.990097,-146576444805.06992,-70232628023.37445,214138889870.85178,-250445247856.2188,-726344491445.1194,-1126893133208.6377,-848170670871.0386,-728563236779.3231,-2744958859016.0747,-3336936027097.9414,3083874311490.5493
-287349113.00819695,-189381501.28806418,56441586001.36261,-15717623836.293108,83910918572.17455,65764046151.09309,-7211755656.821829,-147524228265.8193,-78450996956.62758,211295667098.2797,-245979413097.41882,-727845380011.0708,-1124789887149.309,-850936156105.8933,-726193053806.3301,-2745585169729.763,-3338263652166.232,3082439532739.1123
-290641263.0625164,-192422134.9985846,58712348757.59162,1063516133.9126968,75553185990.82892,75243466647.68039,3550301833.40954,-147686035411.12357,-86552626113.66483,208136553798.50354,-241504299956.04172,-729318771754.2386,-1122679754087.185,-853696443832.6487,-723822327572.6171,-2746209423093.2173,-3339590667490.146,3081004190644.287
-293940720.93293285,-195490361.13211823,56069088262.21773,17740035903.155277,66134730454.64614,83667856635.40439,14291869408.76891,-147061756680.37756,-94525444795.21436,204666324292.6466,-237020076739.07333,-730764608411.4407,-1120562746790.5413,-856451517015.3086,-721451059846.6617,-2746831618627.918,-3340917072828.7495,3079568285469.4165
-297247518.691548,-198585712.15528402,48762921982.73881,32932737902.331226,55787589610.839676,90919810361.67026,24955749334.72621,-145655453392.002,-102357576157.5234,200890208602.76886,-232526912127.35876,-732182832737.91,-1118438878068.6287,-859201358647.3447,-719079252397.3708,-2747451755856.9253,-3342242867941.225,3078131817477.943
-300561781.1968277,-201707768.79396877,37408624971.78124,45391647778.7603,44656601503.78459,96898275868.32158,35485258806.912994,-143475321063.77008,-110037353995.98584,196813884676.8775,-228024975169.61093,-733573388509.7605,-1116308160771.6091,-861945951751.8015,-716706906994.0793,-2748069834304.8784,-3343568052586.8726,3076694786933.4087
-303883714.3029674,-204856177.83927825,22937675374.155792,54082279791.5562,32897408256.38891,101519918126.81001,45824524804.14999,-140533631712.8148,-117553339224.96053,192443470027.33978,-223514435276.40002,-734936220526.4135,-1114170607790.4905,-864685279381.4005,-714334025406.5505,-2748685853497.9966,-3344892626525.109,3075257194099.456
-307213589.95402503,-208030667.47124287,6534674194.002222,58260071260.19113,20674320316.33751,104720244410.82393,55918772698.82196,-136846655733.28517,-124894336036.06874,187785512793.9424,-218995462214.12262,-736271274612.9877,-1112026232057.0603,-867419324618.6444,-711960609404.9758,-2749299812964.079,-3346216589515.468,3073819039239.826
-310551728.28556377,-211231059.77733627,-10442497165.632593,57531245635.64538,8158068351.345455,106454478632.90683,65714607306.24008,-132434564027.86917,-132049407717.7826,182846982243.35886,-214468226098.9502,-737578497622.6498,-1109875046543.8203,-870148070575.9211,-709586660759.9745,-2749911712232.5054,-3347539941317.6006,3072380322618.3604
-313898476.79371786,-214457279.81330147,-26558812978.379772,51896336158.82248,-4476529158.363253,106698174037.26651,75160285129.16376,-127321311138.91519,-139007892119.4829,177635258717.40848,-209932897390.75674,-738857837438.9272,-1107717064263.9194,-872871500395.6073,-707212181242.5933,-2750521550834.236,-3348862681691.2764,3070941044498.999
-317254186.85764885,-217709360.16974786,-40413212649.61166,41770240894.58819,-17052953802.242554,105447556619.5581,84205976629.0947,-121534500186.11258,-145759416743.08008,172158123042.95007,-205389646887.02496,-740109242977.9836,-1105552298271.086,-875589597250.1727,-704837172624.306,-2751129328301.811,-3350184810396.382,3069501205145.7827
-320619188.45119226,-220987439.7465713,-50760057729.4858,27971058813.12136,-29395400956.463425,102719594622.26463,92804017431.39568,-115105230471.19902,-152293913444.9302,166423745415.9651,-200838645716.73117,-741332664190.858,-1103380761659.56,-878302344342.2844,-702461636677.0139,-2751735044169.3525,-3351506327192.9214,3068060804822.8516
-323993764.68880457,-224291755.5149096,-56631434168.057434,11670384770.82931,-41331189193.99148,98551792251.31606,100909147445.9625,-108067928656.60925,-158601632731.41928,160440673771.68015,-196280065334.20895,-742528052065.67,-1101202467564.0264,-881009724904.9124,-700085575173.0442,-2752338697972.562,-3352827231841.017,3066619843794.4453
-327378128.7048447,-227622626.65686327,-57445646866.30217,-5698616416.074366,-52693135067.41101,93001708708.84596,108478736958.47632,-100460164465.08862,-164673157633.61972,154217821653.47244,-191714077512.99216,-743695358629.793,-1099017429159.5465,-883711722201.4348,-697708989885.1503,-2752940289248.721,-3354147524100.909,3065178322324.9033
-330772405.8983176,-230980431.66551858,-53084036801.236984,-22571884759.543022,-63321862952.63415,86146206738.89848,115472998818.71854,-92322451881.83328,-170499417147.29132,147764455596.0223,-187140854339.63873,-744834536951.9985,-1096825659661.4929,-886408319525.745,-695331882586.5111,-2753539817536.6924,-3355467203732.9556,3063736240678.665
-334176624.3857471,-234365580.53839132,-43919392364.0717,-37411103233.05455,-73068019880.97868,78080438050.83041,121855185921.71791,-83698036870.46683,-176071699222.78885,141090182039.69556,-182560568207.53778,-745945541144.5751,-1094627172325.4829,-889099500202.3574,-692954255050.7305,-2754137282376.918,-3356786270497.633,3062293599120.269
-337590715.3814768,-237778485.59301132,-30786001020.55216,-48865136648.213646,-81794365814.42416,68916576205.90886,127591773244.43576,-74632672639.89478,-181381663287.1613,134204933792.21933,-177973391810.70316,-747028326365.419,-1092421980447.3131,-891785247586.5139,-690576109051.8365,-2754732683311.4204,-3358104724155.5356,3060850397914.354
-341014523.3618149,-241219535.06007245,-14892620989.997242,-55911373638.5926,-89377710670.50842,58782310817.4447,132652623765.22456,-65174383521.53784,-186421352279.61804,127118956051.73138,-173379498137.5562,-748082848820.097,-1090210097362.8939,-894465545064.2899,-688197446364.2814,-2755326019883.8027,-3359422564467.377,3059406637325.658
-344447823.87591857,-244689073.09516242,2308330515.510418,-57955227600.08843,-95710670612.45651,47819120199.149826,137011137655.4976,-55373218536.32294,-191183204182.05655,119842792003.37227,-168779060464.6983,-749109065763.8732,-1087991536448.184,-897140376052.7003,-685818268762.94,-2755917291639.2476,-3360739791193.988,3057962317619.02
