x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
-39950081.383501515,-14731091.80971252,-86623214158.28928,-113631419045.13292,157076086326.2425,-69898828575.81747,-185265392259.45926,-7618503084.047297,-100160462533.8123,-215141729922.55145,-618581512706.2532,-459561441727.6165,-1297930142430.032,-554882644491.2897,-957942135875.5576,-2673737260545.891,-3203925856952.97,3221723674227.8384
-41434779.80437218,-15409752.332152866,-76914000585.80923,-118247911188.41386,161314903559.4141,-61303998190.54196,-185510156275.14807,-17179675560.98503,-92468014388.88817,-218930495320.80087,-615770967994.0831,-463331881029.62915,-1296560891672.608,-558072238900.0264,-955634057019.1586,-2674563616004.728,-3205312340782.177,3220345657272.7827
-42944206.425518915,-16106810.115416806,-66716088537.061424,-122169812205.91298,165020599578.33115,-52489607627.74573,-185260442567.01056,-26707856048.031242,-84652538257.47488,-222441793022.865,-612937343958.0103,-467085057110.76434,-1295183710137.5793,-561258441247.5635,-953325262920.8898,-2675387968912.059,-3206698239162.3306,3218967051535.1104
-44478207.74513159,-16822412.87304814,-56072004011.93078,-125342815266.32521,168185756049.14203,-43486859145.63952,-184523179893.41623,-36178398234.66789,-76724441939.90346,-225672184645.68182,-610080746671.2592,-470820829588.24805,-1293798606279.2947,-564441232171.4648,-951015755304.7339,-2676210318640.3584,-3208083551841.543,3217587857268.2944
-46036628.812161304,-17556705.36976399,-45030997398.54927,-127713099942.58604,170804467165.73828,-34326841617.499397,-183306360891.5143,-45567450179.35575,-68694200399.30881,-228618637733.33728,-607201283051.6372,-474539058724.5263,-1292405588599.741,-567620592328.1398,-948705535895.1685,-2677030664563.5654,-3209468278568.0337,3216208074725.9116
-47619313.24082999,-18309829.276446104,-33649674661.96866,-129228172153.44308,172872299222.46445,-25040500187.98961,-181618972570.4683,-54851979451.0393,-60572339210.71057,-231278525057.2071,-604299060857.773,-478239605432.2995,-1291004665648.4656,-570796502392.944,-946394606417.1642,-2677849006057.0835,-3210852419090.129,3214827704161.642
-49226103.24145516,-19081922.99773292,-21992561915.70475,-129837923327.58403,174386254924.2725,-15658608124.557919,-179470928899.71603,-64009793604.502,-52369418218.31353,-233649623198.4419,-601374188685.3257,-481922331279.53546,-1289595846022.4966,-573968943060.2814,-944082968596.1838,-2678665342497.784,-3212235973156.264,3213446745829.2686
-50856839.67611245,-19873121.46958385,-10132545615.032263,-129495927066.70374,175344742210.0528,-6211740176.7196045,-176873005653.2251,-73019556415.093,-44096015434.58554,-235730110432.63776,-598426775963.1672,-485587098494.46094,-1288179138366.263,-577137895043.706,-941770624158.1813,-2679479673264.0063,-3213618940514.982,3212065199982.6777
-52511362.15018196,-20683555.92618243,1848884230.6809444,-128160979046.66878,175747547338.2864,3269753189.2533035,-173836777627.80035,-81860800280.75388,-35762711212.99559,-237518563938.31186,-595456932949.5353,-489233769970.5307,-1286754551371.516,-580303339076.0247,-939457574829.6,-2680291997735.559,-3215001320914.933,3210683066875.8594
-54189509.15311437,-21513353.638778396,13861673908.618164,-125798866007.12459,175595811960.4012,12755771263.731226,-170374558315.36124,-90513935179.54402,-27380072724.554344,-239013956352.42264,-592464770728.1582,-492862209271.37415,-1285322093777.2498,-583465255909.399,-937143822337.3721,-2681102315293.722,-3216383114104.8765,3209300346762.9053
-55891118.26328161,-22362637.633698437,25807623936.558464,-122384321464.18587,174892013885.16196,22216488814.65037,-166499342075.50397,-98960254549.61417,-18958638766.497185,-240215651697.61618,-589450401204.3517,-496472280635.7192,-1283881774369.6204,-586623626315.4498,-934829368408.9169,-2681910625321.2485,-3217764319833.6797,3207917039898.0103
-57616026.43183026,-23231526.402730096,37581280203.720055,-117903089525.0427,173639951216.16,31622382555.45746,-162224748825.32465,-107181938436.3422,-10508904929.579636,-241123400707.13538,-586413937101.0862,-500063848982.2923,-1282433601981.8684,-589778431085.3602,-932514214772.14,-2682716927202.3647,-3219144937850.3184,3206533146535.473
-59364070.35821096,-24120133.625999473,49071379737.519646,-112353976303.14517,171844729523.23724,40944258822.917366,-157564971238.1053,-115162054228.57838,-2041309148.5178595,-241737335574.40366,-583355491955.0259,-503636779914.6954,-1280977585494.2383,-592929651029.9799,-930198363155.4323,-2683521220322.773,-3220524967903.8765,3205148666929.694
-61135086.96475064,-25028567.934435423,60162900408.53827,-105750726254.29013,169512751686.88495,50153282893.3962,-152534724420.7437,-122884555283.02834,6433782341.889801,-242057964155.2074,-580275180112.5382,-507190939726.2583,-1279513733833.8982,-596077266979.9297,-927881815287.6682,-2684323504069.6523,-3221904409743.5464,3203763601335.1763
-62928913.968853965,-25956932.74453021,70739710884.78865,-98123526774.05861,166651710031.84573,59221010333.557724,-147149198021.42307,-130334277713.04384,14906088624.461601,-242086163651.16415,-577173116725.6738,-510726195404.8674,-1278042055974.8618,-599221259785.7069,-925564572898.2057,-2685123777831.6606,-3223283263118.6294,3202377950006.527
-64745390.53945627,-26905326.200568296,80687744999.79784,-89519929467.03958,163270580342.0012,68119420749.40473,-141424010703.6546,-137496935595.74786,23365427272.710014,-241823173803.78668,-574049417748.1174,-514242414637.7694,-1276562560937.908,-602361610317.7904,-923246637716.884,-2685922040998.936,-3224661527778.5356,3200991713198.4536
-66584358.01049668,-27873841.256994218,89898541221.07036,-80004991510.57393,159379617322.9684,76820954265.36154,-135375166910.1853,-144359114829.68884,31801727062.913494,-241270589628.93896,-570904199931.108,-517739465816.35156,-1275075257790.5015,-605498299466.7468,-920928011474.0234,-2686718292963.097,-3226039203472.7837,3199604891165.768
-68445660.61080372,-28862565.924926084,98272907373.98346,-69660492721.92896,154990351051.61075,85298551031.72266,-129019015830.04669,-150908265854.2531,40205040210.83869,-240430353721.82895,-567737580819.3296,-521217218040.8963,-1273580155646.7136,-608631308143.337,-918608695900.4238,-2687512533117.2466,-3227416289951.001,3198217484163.384
-70329146.15997706,-29871583.692078233,105724411843.17989,-58583172772.75081,150115583922.99216,93525694023.3774,-122372212473.96165,-157132695421.97507,48565554120.78249,-239304748162.8937,-564549678746.7711,-524675541125.31226,-1272077263667.143,-611760617278.6227,-916288692727.3636,-2688304760855.9707,-3228792786962.9243,3196829492446.317
